,fecha,temperatura_max,temperatura_med,temperatura_min,rocio_max,rocio_med,rocio_min,humedad_max,humedad_med,humedad_min,presion_max,presion_med,presion_min,visibilidad_max,visibilidad_med,visibilidad_min,viento_max,viento_med,racha_viento_max,precipitacion,nubes,viento_dir,ind_lluvia,ind_nieve,ind_truenos,ind_niebla,ind_granizo
5372,2012-01-22,15.0,7.0,-1.0,5.0,2.0,-1.0,100.0,78.0,48.0,1028,1024,1020,,,,10,5,,0.0,,N,0,0,0,0,0
5373,2012-01-23,14.0,7.0,-1.0,4.0,1.0,-2.0,100.0,74.0,44.0,1022,1020,1018,,,,13,6,,0.0,,N,0,0,0,0,0
5374,2012-01-24,15.0,8.0,0.0,1.0,-1.0,-2.0,93.0,67.0,34.0,1024,1023,1021,,,,21,10,,0.0,,N,0,0,0,0,0
5375,2012-01-25,14.0,6.0,-3.0,4.0,0.0,-4.0,93.0,74.0,48.0,1023,1020,1018,,,,11,5,24.0,0.0,,N,0,0,0,0,0
5376,2012-01-26,10.0,3.0,-3.0,4.0,1.0,-3.0,100.0,85.0,62.0,1019,1017,1016,10.0,8.0,5.0,11,5,24.0,0.0,2.0,N,0,0,0,0,0
5377,2012-01-27,9.0,6.0,2.0,4.0,2.0,1.0,93.0,79.0,62.0,1023,1019,1017,10.0,9.0,5.0,24,8,40.0,0.0,4.0,NE,0,0,0,0,0
5378,2012-01-28,11.0,6.0,0.0,0.0,-2.0,-7.0,87.0,63.0,32.0,1027,1025,1024,10.0,10.0,10.0,26,13,,0.0,2.0,N,0,0,0,0,0
5379,2012-01-29,9.0,6.0,2.0,-2.0,-5.0,-7.0,65.0,49.0,32.0,1025,1024,1022,10.0,10.0,10.0,37,23,60.0,0.0,1.0,N,0,0,0,0,0
5380,2012-01-30,10.0,3.0,-4.0,-3.0,-5.0,-7.0,86.0,58.0,30.0,1025,1023,1022,,,,23,8,34.0,0.0,,SW,0,0,0,0,0
5381,2012-01-31,13.0,4.0,-4.0,-1.0,-3.0,-6.0,93.0,66.0,35.0,1023,1021,1018,,,,16,5,34.0,0.0,,S,0,0,0,0,0
5382,2012-02-01,12.0,3.0,-4.0,4.0,-1.0,-5.0,93.0,74.0,47.0,1019,1014,1011,10.0,9.0,8.0,14,5,,0.0,2.0,N,1,0,0,0,0
5383,2012-02-02,5.0,2.0,-2.0,4.0,-8.0,-12.0,93.0,53.0,33.0,1019,1013,1011,10.0,10.0,8.0,50,24,69.0,0.0,1.0,N,1,0,0,0,0
5384,2012-02-03,4.0,1.0,-2.0,-10.0,-12.0,-17.0,55.0,42.0,21.0,1029,1023,1019,10.0,10.0,10.0,47,27,61.0,0.0,1.0,N,0,0,0,0,0
5385,2012-02-04,5.0,1.0,-3.0,-5.0,-9.0,-13.0,56.0,48.0,36.0,1031,1030,1028,10.0,10.0,10.0,48,26,71.0,0.0,2.0,N,0,0,0,0,0
5386,2012-02-05,11.0,4.0,-1.0,2.0,-3.0,-7.0,75.0,58.0,47.0,1032,1028,1024,10.0,10.0,10.0,48,19,66.0,0.0,2.0,NW,0,0,0,0,0
5387,2012-02-06,14.0,9.0,5.0,4.0,-1.0,-6.0,81.0,54.0,41.0,1029,1027,1025,10.0,10.0,10.0,40,21,53.0,0.0,3.0,N,0,0,0,0,0
5388,2012-02-07,9.0,4.0,1.0,4.0,-1.0,-10.0,81.0,62.0,40.0,1026,1024,1023,10.0,10.0,10.0,42,14,53.0,0.0,4.0,N,0,0,0,0,0
5389,2012-02-08,5.0,1.0,-2.0,-7.0,-9.0,-11.0,60.0,49.0,33.0,1026,1023,1022,10.0,10.0,10.0,45,23,63.0,0.0,2.0,N,0,0,0,0,0
5390,2012-02-09,11.0,2.0,-7.0,-5.0,-7.0,-9.0,86.0,61.0,28.0,1028,1026,1024,,,,13,6,,0.0,,NW,0,0,0,0,0
5391,2012-02-10,10.0,2.0,-6.0,-4.0,-7.0,-9.0,86.0,60.0,27.0,1025,1022,1019,,,,29,8,,0.0,,N,0,0,0,0,0
5392,2012-02-11,8.0,0.0,-7.0,-7.0,-12.0,-22.0,80.0,46.0,10.0,1023,1021,1019,,,,24,8,40.0,0.0,,NE,0,0,0,0,0
5393,2012-02-12,6.0,-1.0,-7.0,-10.0,-12.0,-16.0,68.0,45.0,19.0,1025,1022,1021,,,,42,16,50.0,0.0,,N,0,0,0,0,0
5394,2012-02-13,7.0,2.0,-3.0,-3.0,-7.0,-11.0,70.0,51.0,39.0,1027,1026,1024,10.0,10.0,10.0,40,19,61.0,0.0,1.0,N,0,0,0,0,0
5395,2012-02-14,10.0,4.0,-1.0,0.0,-3.0,-4.0,80.0,62.0,40.0,1024,1021,1019,10.0,10.0,10.0,40,10,40.0,0.0,4.0,N,0,0,0,0,0
5396,2012-02-15,11.0,3.0,-3.0,-1.0,-3.0,-6.0,86.0,61.0,35.0,1027,1025,1024,10.0,10.0,10.0,29,11,32.0,0.0,1.0,NE,0,0,0,0,0
5397,2012-02-16,11.0,4.0,-2.0,-1.0,-3.0,-4.0,86.0,59.0,35.0,1025,1023,1021,10.0,10.0,10.0,27,13,47.0,0.0,4.0,NE,0,0,0,0,0
5398,2012-02-17,13.0,6.0,-2.0,-1.0,-4.0,-6.0,86.0,58.0,26.0,1024,1023,1021,,,,16,8,,0.0,,NW,0,0,0,0,0
5399,2012-02-18,13.0,4.0,-4.0,-2.0,-4.0,-7.0,80.0,56.0,31.0,1024,1022,1019,,,,11,6,29.0,0.0,,NW,0,0,0,0,0
5400,2012-02-19,14.0,4.0,-4.0,0.0,-3.0,-7.0,86.0,60.0,33.0,1025,1022,1021,10.0,10.0,10.0,26,8,29.0,0.0,2.0,N,0,0,0,0,0
5401,2012-02-20,13.0,4.0,-3.0,-2.0,-9.0,-16.0,74.0,42.0,13.0,1027,1026,1024,,,,16,10,,0.0,,N,0,0,0,0,0
5402,2012-02-21,13.0,3.0,-6.0,-10.0,-12.0,-17.0,74.0,39.0,13.0,1028,1026,1025,,,,11,5,,0.0,,N,0,0,0,0,0
5403,2012-02-22,16.0,4.0,-6.0,-10.0,-13.0,-18.0,68.0,35.0,8.0,1029,1027,1025,,,,13,6,27.0,0.0,,N,0,0,0,0,0
5404,2012-02-23,18.0,6.0,-6.0,-10.0,-13.0,-18.0,63.0,31.0,8.0,1030,1028,1027,,,,16,6,,0.0,,N,0,0,0,0,0
5405,2012-02-24,19.0,8.0,-3.0,-7.0,-11.0,-13.0,64.0,35.0,11.0,1029,1027,1025,,,,10,6,24.0,0.0,,NW,0,0,0,0,0
5406,2012-02-25,20.0,8.0,-3.0,-5.0,-8.0,-12.0,64.0,35.0,13.0,1026,1024,1020,,,,23,6,37.0,0.0,,W,0,0,0,0,0
5407,2012-02-26,22.0,12.0,2.0,2.0,-2.0,-7.0,70.0,42.0,25.0,1022,1021,1019,10.0,10.0,10.0,16,5,34.0,0.0,1.0,N,0,0,0,0,0
5408,2012-02-27,19.0,10.0,2.0,0.0,-2.0,-4.0,75.0,46.0,23.0,1023,1021,1020,,,,14,6,,0.0,,N,0,0,0,0,0
5409,2012-02-28,20.0,10.0,1.0,2.0,-1.0,-2.0,81.0,52.0,26.0,1023,1021,1019,,,,10,5,24.0,0.0,,NW,0,0,0,0,0
5410,2012-02-29,21.0,11.0,2.0,3.0,1.0,-1.0,81.0,51.0,23.0,1024,1022,1020,10.0,10.0,10.0,14,5,24.0,0.0,1.0,W,0,0,0,0,0
5411,2012-03-01,20.0,11.0,2.0,5.0,1.0,-2.0,81.0,51.0,24.0,1023,1021,1020,10.0,10.0,10.0,16,6,26.0,0.0,2.0,NW,1,0,0,0,0
5412,2012-03-02,13.0,8.0,3.0,7.0,4.0,1.0,87.0,71.0,54.0,1026,1024,1023,10.0,10.0,8.0,14,6,42.0,0.0,3.0,S,0,0,0,0,0
5413,2012-03-03,15.0,9.0,3.0,6.0,4.0,0.0,100.0,71.0,36.0,1030,1028,1026,10.0,9.0,5.0,19,6,39.0,0.0,2.0,SW,0,0,0,0,0
5414,2012-03-04,16.0,10.0,4.0,8.0,6.0,2.0,87.0,72.0,52.0,1029,1026,1024,10.0,10.0,10.0,29,10,45.0,0.0,3.0,W,0,0,0,0,0
5415,2012-03-05,15.0,8.0,1.0,5.0,-2.0,-6.0,81.0,50.0,23.0,1029,1027,1024,10.0,10.0,10.0,19,10,,0.0,2.0,N,0,0,0,0,0
5416,2012-03-06,14.0,7.0,1.0,-4.0,-7.0,-13.0,70.0,41.0,14.0,1027,1025,1022,,,,27,10,23.0,0.0,,NE,0,0,0,0,0
5417,2012-03-07,14.0,6.0,-2.0,-3.0,-8.0,-13.0,69.0,39.0,14.0,1029,1027,1024,10.0,10.0,10.0,16,8,,0.0,1.0,N,0,0,0,0,0
5418,2012-03-08,16.0,7.0,-1.0,1.0,-4.0,-9.0,64.0,41.0,22.0,1029,1028,1026,,,,42,13,53.0,0.0,,N,0,0,0,0,0
5419,2012-03-09,22.0,11.0,0.0,-3.0,-4.0,-6.0,70.0,40.0,17.0,1029,1028,1026,,,,32,11,45.0,0.0,,N,0,0,0,0,0
5420,2012-03-10,17.0,9.0,2.0,-2.0,-4.0,-6.0,70.0,40.0,22.0,1034,1031,1027,,,,16,6,,0.0,,NE,0,0,0,0,0
5421,2012-03-11,21.0,11.0,1.0,-1.0,-3.0,-6.0,70.0,40.0,16.0,1028,1025,1023,,,,23,6,,0.0,,N,0,0,0,0,0
5422,2012-03-12,23.0,12.0,2.0,-1.0,-3.0,-5.0,70.0,39.0,16.0,1025,1024,1022,,,,11,6,,0.0,,W,0,0,0,0,0
5423,2012-03-13,23.0,13.0,3.0,-1.0,-3.0,-7.0,70.0,38.0,14.0,1026,1024,1023,,,,11,6,42.0,0.0,,NW,0,0,0,0,0
5424,2012-03-14,25.0,14.0,3.0,-1.0,-4.0,-7.0,65.0,34.0,12.0,1027,1025,1023,,,,10,6,26.0,0.0,,NW,0,0,0,0,0
5425,2012-03-15,25.0,15.0,5.0,-2.0,-4.0,-9.0,53.0,30.0,14.0,1027,1025,1023,,,,14,6,26.0,0.0,,N,0,0,0,0,0
5426,2012-03-16,19.0,12.0,6.0,4.0,-1.0,-6.0,58.0,41.0,24.0,1025,1023,1021,10.0,10.0,10.0,34,8,55.0,0.0,1.0,SW,0,0,0,0,0
5427,2012-03-17,16.0,9.0,2.0,6.0,3.0,-1.0,87.0,61.0,42.0,1025,1023,1021,10.0,10.0,10.0,35,13,69.0,0.0,2.0,SW,0,0,0,0,0
5428,2012-03-18,14.0,9.0,5.0,5.0,-3.0,-8.0,76.0,45.0,26.0,1027,1024,1022,10.0,10.0,10.0,29,16,71.0,0.0,1.0,NW,0,0,0,0,0
5429,2012-03-19,14.0,7.0,1.0,-3.0,-5.0,-8.0,65.0,43.0,21.0,1030,1028,1026,10.0,10.0,10.0,26,13,45.0,0.0,2.0,NE,0,0,0,0,0
5430,2012-03-20,12.0,6.0,1.0,-1.0,-4.0,-7.0,65.0,46.0,26.0,1030,1026,1023,10.0,10.0,10.0,24,14,40.0,0.0,1.0,NE,0,0,0,0,0
5431,2012-03-21,7.0,4.0,2.0,3.0,2.0,1.0,100.0,87.0,76.0,1024,1020,1019,10.0,9.0,4.0,27,18,47.0,0.0,5.0,NE,1,1,0,0,0
5432,2012-03-22,15.0,8.0,2.0,4.0,3.0,2.0,100.0,73.0,42.0,1025,1023,1022,10.0,8.0,3.0,10,3,,0.0,2.0,S,0,0,0,1,0
5433,2012-03-23,19.0,10.0,2.0,5.0,2.0,-3.0,93.0,60.0,23.0,1024,1021,1018,9.0,9.0,8.0,13,6,,0.0,,NE,0,0,0,0,0
5434,2012-03-24,21.0,12.0,4.0,4.0,2.0,-2.0,87.0,53.0,21.0,1023,1021,1020,,,,21,6,40.0,0.0,,SW,0,0,0,0,0
5435,2012-03-25,22.0,12.0,3.0,6.0,1.0,-5.0,87.0,50.0,16.0,1025,1023,1021,,,,11,6,27.0,0.0,,W,0,0,0,0,0
5436,2012-03-26,20.0,12.0,4.0,2.0,-2.0,-6.0,76.0,43.0,18.0,1025,1024,1022,,,,14,8,32.0,0.0,,E,0,0,0,0,0
5437,2012-03-27,20.0,11.0,3.0,2.0,-1.0,-4.0,81.0,45.0,20.0,1027,1025,1023,10.0,10.0,10.0,14,6,26.0,0.0,1.0,NE,0,0,0,0,0
5438,2012-03-28,22.0,12.0,3.0,2.0,-1.0,-4.0,81.0,43.0,19.0,1027,1024,1020,10.0,10.0,10.0,24,6,,0.0,1.0,NE,0,0,0,0,0
5439,2012-03-29,22.0,12.0,3.0,1.0,-3.0,-9.0,75.0,38.0,12.0,1023,1021,1017,10.0,10.0,10.0,14,6,,0.0,1.0,NE,0,0,0,0,0
5440,2012-03-30,23.0,13.0,3.0,-1.0,-3.0,-5.0,70.0,34.0,16.0,1020,1017,1013,,,,14,6,29.0,0.0,,N,0,0,0,0,0
5441,2012-03-31,20.0,13.0,6.0,2.0,-1.0,-3.0,66.0,40.0,21.0,1013,1011,1009,,,,14,6,34.0,0.0,,W,0,0,0,0,0
5442,2012-04-01,22.0,14.0,8.0,6.0,3.0,0.0,71.0,46.0,23.0,1010,1008,1005,10.0,10.0,10.0,27,5,45.0,0.0,1.0,S,0,0,0,0,0
5443,2012-04-02,20.0,14.0,9.0,9.0,6.0,3.0,82.0,62.0,35.0,1008,1007,1004,10.0,10.0,10.0,23,8,55.0,0.0,2.0,SW,1,0,0,0,0
5444,2012-04-03,17.0,13.0,11.0,10.0,8.0,7.0,94.0,80.0,52.0,1007,1005,1004,10.0,10.0,8.0,29,6,32.0,0.0,5.0,E,1,0,0,0,0
5445,2012-04-04,11.0,10.0,9.0,10.0,9.0,8.0,100.0,94.0,82.0,1007,1006,1005,10.0,8.0,4.0,16,5,47.0,0.0,6.0,N,1,0,0,0,0
5446,2012-04-05,14.0,11.0,8.0,9.0,7.0,5.0,100.0,86.0,55.0,1007,1006,1004,10.0,9.0,7.0,34,11,47.0,0.0,6.0,S,1,0,0,0,0
5447,2012-04-06,10.0,7.0,3.0,7.0,3.0,0.0,100.0,76.0,50.0,1011,1008,1005,10.0,10.0,7.0,40,13,60.0,0.0,4.0,SW,1,0,0,0,0
5448,2012-04-07,12.0,7.0,3.0,4.0,3.0,2.0,100.0,73.0,54.0,1016,1012,1011,10.0,10.0,10.0,26,14,50.0,0.0,3.0,SW,0,0,0,0,0
5449,2012-04-08,19.0,10.0,1.0,5.0,3.0,1.0,100.0,65.0,32.0,1019,1017,1015,10.0,10.0,10.0,14,6,27.0,0.0,1.0,S,0,0,0,0,0
5450,2012-04-09,21.0,12.0,4.0,6.0,3.0,-1.0,93.0,55.0,19.0,1017,1013,1006,31.0,31.0,31.0,24,6,47.0,0.0,,W,0,0,0,0,0
5451,2012-04-10,17.0,14.0,11.0,10.0,6.0,1.0,82.0,56.0,35.0,1010,1006,1004,31.0,12.0,7.0,48,16,74.0,0.51,2.0,SW,1,0,1,0,0
5452,2012-04-11,16.0,12.0,7.0,6.0,2.0,0.0,67.0,50.0,28.0,1012,1010,1007,31.0,12.0,10.0,29,19,42.0,0.0,3.0,W,0,0,0,0,0
5453,2012-04-12,15.0,12.0,8.0,7.0,6.0,1.0,82.0,65.0,43.0,1008,1005,1002,31.0,11.0,10.0,26,8,27.0,0.0,3.0,SE,1,0,0,0,0
5454,2012-04-13,14.0,10.0,6.0,3.0,0.0,-3.0,76.0,51.0,22.0,1009,1008,1006,31.0,12.0,10.0,35,13,53.0,0.0,3.0,N,0,0,0,0,0
5455,2012-04-14,15.0,11.0,7.0,6.0,3.0,0.0,87.0,67.0,36.0,1009,1005,1003,31.0,11.0,8.0,48,26,63.0,0.51,3.0,W,1,0,1,0,0
5456,2012-04-15,13.0,8.0,4.0,4.0,0.0,-4.0,87.0,57.0,26.0,1016,1010,1007,31.0,12.0,10.0,35,18,42.0,0.0,1.0,N,0,0,0,0,0
5457,2012-04-16,12.0,9.0,5.0,-1.0,-4.0,-7.0,61.0,43.0,18.0,1021,1019,1016,31.0,12.0,10.0,45,31,66.0,0.0,1.0,N,0,0,0,0,0
5458,2012-04-17,19.0,10.0,1.0,4.0,-2.0,-7.0,70.0,41.0,18.0,1023,1017,1012,31.0,14.0,10.0,35,11,35.0,0.0,1.0,W,0,0,0,0,0
5459,2012-04-18,14.0,11.0,7.0,6.0,2.0,-2.0,76.0,54.0,38.0,1013,1009,1005,31.0,11.0,10.0,40,24,52.0,0.0,3.0,W,1,0,0,0,0
5460,2012-04-19,16.0,12.0,8.0,8.0,4.0,-2.0,87.0,62.0,29.0,1007,1004,1003,31.0,12.0,10.0,39,26,64.0,0.0,4.0,W,1,0,0,0,0
5461,2012-04-20,19.0,14.0,9.0,8.0,4.0,2.0,76.0,54.0,25.0,1013,1009,1006,31.0,11.0,10.0,39,24,60.0,0.0,3.0,W,0,0,0,0,0
5462,2012-04-21,19.0,13.0,8.0,11.0,6.0,3.0,87.0,58.0,34.0,1016,1014,1012,31.0,12.0,10.0,26,16,42.0,0.25,2.0,SW,0,0,0,0,0
5463,2012-04-22,19.0,13.0,7.0,6.0,3.0,0.0,82.0,48.0,20.0,1017,1015,1012,31.0,13.0,10.0,32,18,60.0,0.0,1.0,SW,0,0,0,0,0
5464,2012-04-23,20.0,12.0,3.0,7.0,3.0,1.0,81.0,52.0,30.0,1017,1014,1009,31.0,12.0,10.0,35,13,58.0,0.0,3.0,W,0,0,0,0,0
5465,2012-04-24,17.0,12.0,7.0,3.0,-1.0,-5.0,57.0,39.0,16.0,1016,1014,1011,31.0,13.0,10.0,47,26,66.0,0.0,1.0,W,0,0,0,0,0
5466,2012-04-25,19.0,13.0,7.0,5.0,3.0,0.0,71.0,50.0,23.0,1012,1008,1003,31.0,13.0,10.0,35,16,53.0,0.0,2.0,S,0,0,0,0,0
5467,2012-04-26,17.0,13.0,9.0,10.0,8.0,6.0,94.0,75.0,43.0,1012,1008,1005,31.0,9.0,4.0,37,19,37.0,0.25,5.0,SW,1,0,0,0,0
5468,2012-04-27,20.0,14.0,8.0,13.0,9.0,7.0,100.0,78.0,39.0,1012,1010,1007,31.0,11.0,3.0,50,10,71.0,4.06,5.0,SW,1,0,0,0,0
5469,2012-04-28,11.0,10.0,8.0,10.0,7.0,4.0,94.0,81.0,54.0,1010,1007,1005,31.0,11.0,9.0,32,13,60.0,3.05,5.0,SW,1,0,0,0,0
5470,2012-04-29,13.0,9.0,6.0,7.0,5.0,2.0,100.0,81.0,44.0,1012,1010,1008,31.0,11.0,6.0,24,14,61.0,3.05,5.0,S,1,0,1,0,0
5471,2012-04-30,14.0,10.0,5.0,7.0,4.0,1.0,93.0,76.0,41.0,1014,1012,1011,23.0,10.0,5.0,37,11,45.0,1.02,3.0,SW,1,0,0,0,0
5472,2012-05-01,14.0,9.0,3.0,7.0,4.0,2.0,100.0,72.0,35.0,1018,1015,1014,31.0,11.0,6.0,19,8,47.0,0.0,3.0,S,0,0,0,0,0
5473,2012-05-02,19.0,11.0,4.0,7.0,4.0,1.0,93.0,63.0,25.0,1018,1015,1013,31.0,12.0,10.0,21,6,63.0,0.0,2.0,SW,0,0,0,0,0
5474,2012-05-03,18.0,12.0,6.0,12.0,7.0,4.0,94.0,73.0,43.0,1016,1013,1010,31.0,11.0,5.0,27,8,50.0,2.03,3.0,SW,1,0,0,0,0
5475,2012-05-04,16.0,12.0,9.0,11.0,9.0,5.0,100.0,84.0,38.0,1012,1010,1009,31.0,10.0,3.0,32,14,60.0,4.06,4.0,S,1,0,1,0,0
5476,2012-05-05,16.0,12.0,8.0,10.0,8.0,5.0,100.0,79.0,48.0,1011,1010,1009,31.0,11.0,5.0,29,14,53.0,0.0,4.0,S,1,0,0,0,0
5477,2012-05-06,19.0,13.0,8.0,11.0,8.0,5.0,100.0,74.0,33.0,1018,1014,1011,31.0,11.0,7.0,27,6,50.0,0.0,4.0,SW,0,0,0,1,0
5478,2012-05-07,20.0,13.0,6.0,9.0,8.0,6.0,100.0,67.0,33.0,1021,1019,1017,31.0,12.0,10.0,26,8,61.0,0.0,3.0,SW,0,0,0,0,0
5479,2012-05-08,23.0,18.0,13.0,14.0,11.0,8.0,88.0,65.0,34.0,1020,1019,1015,31.0,11.0,3.0,27,13,53.0,0.0,4.0,SW,0,0,0,0,0
5480,2012-05-09,27.0,18.0,10.0,13.0,9.0,4.0,100.0,58.0,15.0,1021,1019,1015,31.0,31.0,31.0,14,8,42.0,0.0,,SW,0,0,0,0,0
5481,2012-05-10,31.0,21.0,12.0,13.0,9.0,6.0,82.0,49.0,15.0,1023,1021,1016,31.0,31.0,31.0,16,8,39.0,0.0,,NW,0,0,0,0,0
5482,2012-05-11,33.0,23.0,13.0,13.0,10.0,6.0,82.0,44.0,17.0,1026,1025,1020,31.0,24.0,10.0,14,6,35.0,0.0,6.0,NW,1,0,0,0,0
5483,2012-05-12,33.0,24.0,15.0,14.0,11.0,6.0,77.0,48.0,16.0,1027,1025,1020,31.0,17.0,10.0,39,6,,0.0,1.0,N,1,0,0,0,0
5484,2012-05-13,32.0,23.0,15.0,14.0,9.0,3.0,82.0,43.0,11.0,1025,1021,1014,26.0,23.0,19.0,34,10,47.0,0.0,,NW,0,0,0,0,0
5485,2012-05-14,31.0,22.0,13.0,12.0,7.0,1.0,82.0,38.0,12.0,1019,1016,1010,31.0,30.0,27.0,32,13,48.0,0.0,,NW,0,0,0,0,0
5486,2012-05-15,29.0,21.0,14.0,8.0,4.0,-1.0,67.0,34.0,8.0,1019,1017,1013,31.0,29.0,26.0,24,13,,0.0,,NE,0,0,0,0,0
5487,2012-05-16,30.0,20.0,10.0,7.0,3.0,0.0,62.0,35.0,9.0,1022,1019,1012,31.0,31.0,31.0,13,8,,0.0,,N,0,0,0,0,0
5488,2012-05-17,30.0,22.0,15.0,13.0,9.0,3.0,72.0,45.0,11.0,1017,1014,1005,31.0,27.0,14.0,27,8,48.0,0.0,8.0,S,0,0,0,0,0
5489,2012-05-18,28.0,21.0,14.0,10.0,3.0,-7.0,72.0,32.0,7.0,1009,1007,1002,31.0,27.0,23.0,29,14,53.0,0.0,8.0,SW,0,0,0,0,0
5490,2012-05-19,22.0,18.0,14.0,14.0,8.0,4.0,94.0,57.0,25.0,1009,1007,1005,31.0,11.0,3.0,53,19,50.0,0.0,3.0,SW,1,0,0,0,0
5491,2012-05-20,17.0,13.0,9.0,7.0,4.0,0.0,76.0,59.0,31.0,1012,1009,1007,31.0,11.0,10.0,26,13,37.0,0.25,4.0,W,1,0,1,0,0
5492,2012-05-21,18.0,12.0,6.0,5.0,2.0,-1.0,87.0,51.0,18.0,1019,1015,1013,31.0,12.0,10.0,32,11,50.0,0.0,2.0,NW,0,0,0,0,0
5493,2012-05-22,24.0,16.0,7.0,7.0,4.0,1.0,76.0,46.0,17.0,1022,1021,1017,31.0,13.0,10.0,16,6,,0.0,1.0,N,0,0,0,0,0
5494,2012-05-23,29.0,19.0,9.0,8.0,6.0,2.0,82.0,44.0,11.0,1023,1022,1016,31.0,31.0,31.0,14,8,,0.0,,N,0,0,0,0,0
5495,2012-05-24,31.0,22.0,12.0,7.0,3.0,-1.0,63.0,30.0,7.0,1022,1019,1011,31.0,29.0,26.0,13,6,40.0,0.0,,N,0,0,0,0,0
5496,2012-05-25,32.0,23.0,14.0,8.0,5.0,1.0,59.0,33.0,10.0,1016,1014,1007,31.0,16.0,10.0,26,10,53.0,0.0,1.0,W,0,0,0,0,0
5497,2012-05-26,26.0,20.0,14.0,7.0,0.0,-8.0,59.0,28.0,6.0,1018,1016,1011,31.0,29.0,23.0,26,16,61.0,0.0,,SW,0,0,0,0,0
5498,2012-05-27,28.0,19.0,10.0,4.0,1.0,-4.0,58.0,31.0,6.0,1020,1017,1012,31.0,31.0,31.0,16,6,32.0,0.0,,NW,0,0,0,0,0
5499,2012-05-28,30.0,22.0,14.0,6.0,1.0,-3.0,48.0,23.0,6.0,1017,1015,1009,31.0,12.0,10.0,19,8,27.0,0.0,1.0,NW,0,0,0,0,0
5500,2012-05-29,29.0,22.0,14.0,9.0,4.0,-3.0,63.0,32.0,6.0,1017,1015,1010,31.0,29.0,24.0,19,10,52.0,0.0,,W,0,0,0,0,0
5501,2012-05-30,32.0,23.0,14.0,7.0,2.0,-2.0,59.0,28.0,6.0,1020,1018,1013,31.0,16.0,10.0,11,6,29.0,0.0,1.0,NW,0,0,0,0,0
5502,2012-05-31,34.0,24.0,14.0,7.0,3.0,1.0,51.0,26.0,6.0,1021,1019,1010,31.0,17.0,10.0,24,8,,0.0,1.0,NE,0,0,0,0,0
5503,2012-06-01,34.0,25.0,16.0,7.0,3.0,0.0,52.0,24.0,6.0,1019,1016,1009,31.0,22.0,10.0,14,8,40.0,0.0,1.0,E,0,0,0,0,0
5504,2012-06-02,31.0,23.0,17.0,13.0,8.0,4.0,50.0,36.0,17.0,1016,1014,1010,31.0,14.0,10.0,32,11,58.0,0.0,1.0,W,0,0,0,0,0
5505,2012-06-03,28.0,23.0,18.0,13.0,9.0,4.0,64.0,40.0,14.0,1017,1015,1012,31.0,12.0,10.0,26,14,42.0,0.0,2.0,W,0,0,0,0,0
5506,2012-06-04,31.0,21.0,12.0,8.0,6.0,2.0,72.0,34.0,10.0,1018,1017,1011,31.0,28.0,19.0,14,6,29.0,0.0,,NW,0,0,0,0,0
5507,2012-06-05,32.0,24.0,16.0,10.0,7.0,2.0,63.0,33.0,10.0,1018,1016,1009,31.0,29.0,26.0,27,10,48.0,0.0,,W,0,0,0,0,0
5508,2012-06-06,31.0,24.0,17.0,13.0,9.0,7.0,64.0,37.0,16.0,1015,1013,1006,31.0,15.0,10.0,39,13,55.0,0.0,1.0,SW,0,0,0,0,0
5509,2012-06-07,27.0,23.0,20.0,13.0,10.0,5.0,57.0,40.0,19.0,1011,1009,1005,31.0,15.0,10.0,39,19,60.0,0.0,1.0,SW,0,0,0,0,0
5510,2012-06-08,25.0,19.0,13.0,9.0,4.0,0.0,59.0,35.0,14.0,1017,1014,1010,31.0,15.0,10.0,19,11,35.0,0.0,1.0,W,0,0,0,0,0
5511,2012-06-09,28.0,19.0,10.0,8.0,3.0,-1.0,58.0,33.0,9.0,1020,1018,1014,31.0,28.0,23.0,34,10,61.0,0.0,,W,0,0,0,0,0
5512,2012-06-10,29.0,23.0,17.0,12.0,10.0,7.0,64.0,41.0,18.0,1019,1016,1011,31.0,13.0,10.0,29,18,52.0,0.0,2.0,W,0,0,0,0,0
5513,2012-06-11,27.0,22.0,17.0,8.0,5.0,-1.0,52.0,33.0,12.0,1015,1012,1008,31.0,15.0,10.0,39,24,60.0,0.0,5.0,W,0,0,0,0,0
5514,2012-06-12,24.0,18.0,12.0,5.0,3.0,1.0,55.0,35.0,13.0,1017,1016,1013,31.0,13.0,10.0,35,19,34.0,0.0,2.0,NW,0,0,0,0,0
5515,2012-06-13,28.0,19.0,11.0,7.0,2.0,-4.0,63.0,34.0,6.0,1019,1017,1010,31.0,24.0,10.0,11,8,29.0,0.0,1.0,N,0,0,0,0,0
5516,2012-06-14,31.0,22.0,13.0,8.0,3.0,-3.0,51.0,28.0,6.0,1017,1015,1010,31.0,31.0,31.0,29,10,58.0,0.0,,SW,0,0,0,0,0
5517,2012-06-15,31.0,23.0,16.0,10.0,6.0,0.0,63.0,31.0,7.0,1020,1018,1013,31.0,31.0,31.0,29,16,61.0,0.0,,SW,0,0,0,0,0
5518,2012-06-16,32.0,23.0,14.0,9.0,4.0,-4.0,55.0,28.0,6.0,1022,1020,1014,31.0,29.0,24.0,32,13,52.0,0.0,,SW,0,0,0,0,0
5519,2012-06-17,33.0,24.0,16.0,10.0,6.0,1.0,55.0,30.0,8.0,1020,1017,1011,31.0,24.0,10.0,34,10,53.0,0.0,1.0,SW,0,0,0,0,0
